time,open,high,low,close,volume
2026-01-26T12:35:00-05:00,15.03,15.07,15.0,15.0,15681.0
2026-01-26T12:45:00-05:00,15.115,15.115,15.06,15.09,20684.0
2026-01-26T12:50:00-05:00,15.09,15.12,15.0,15.04,10809.0
2026-01-26T12:56:00-05:00,15.1,15.14,15.075,15.11,13294.0
2026-01-26T13:00:00-05:00,15.115,15.14,15.06,15.08,10375.0
2026-01-26T13:05:00-05:00,15.085,15.18,15.07,15.09,14243.0
2026-01-26T13:10:00-05:00,15.095,15.095,14.9,14.97,42425.0
2026-01-26T13:15:00-05:00,15.015,15.06,14.94,14.99,38303.0
2026-01-26T13:20:00-05:00,14.945,15.035,14.92,15.03,19308.0
2026-01-26T13:25:00-05:00,15.05,15.1,15.05,15.085,14322.0
2026-01-26T13:30:00-05:00,15.11,15.18,15.11,15.13,9259.0
2026-01-26T13:35:00-05:00,15.135,15.16,15.07,15.07,20703.0
2026-01-26T13:40:00-05:00,15.055,15.11,15.04,15.11,19526.0
2026-01-26T13:45:00-05:00,15.11,15.18,15.11,15.18,4075.0
2026-01-26T13:51:00-05:00,15.12,15.12,15.01,15.04,17740.0
2026-01-26T13:55:00-05:00,15.03,15.04,14.91,14.93,33194.0
2026-01-26T14:00:00-05:00,14.94,14.97,14.94,14.95,22103.0
2026-01-26T14:05:00-05:00,14.95,14.98,14.9,14.98,4816.0
2026-01-26T14:10:00-05:00,14.985,15.02,14.935,14.955,48320.0
2026-01-26T14:15:00-05:00,14.96,14.98,14.92,14.93,21815.0
2026-01-26T14:20:00-05:00,14.93,15.01,14.91,15.01,10610.0
2026-01-26T14:25:00-05:00,15.03,15.12,15.01,15.07,39553.0
2026-01-26T14:30:00-05:00,15.12,15.12,14.955,14.955,27847.0
2026-01-26T14:35:00-05:00,14.955,14.955,14.845,14.86,45470.0
2026-01-26T14:40:00-05:00,14.83,14.83,14.8,14.81,29644.0
2026-01-26T14:45:00-05:00,14.795,14.84,14.75,14.76,15020.0
2026-01-26T14:50:00-05:00,14.765,14.8,14.75,14.775,9106.0
2026-01-26T14:55:00-05:00,14.765,14.8,14.765,14.8,3966.0
2026-01-26T15:00:00-05:00,14.795,14.82,14.795,14.8,8973.0
2026-01-26T15:05:00-05:00,14.805,14.805,14.73,14.74,7802.0
2026-01-26T15:10:00-05:00,14.74,14.74,14.71,14.73,8311.0
2026-01-26T15:15:00-05:00,14.71,14.72,14.66,14.7,25892.0
2026-01-26T15:20:00-05:00,14.695,14.74,14.695,14.73,14737.0
2026-01-26T15:25:00-05:00,14.73,14.75,14.73,14.745,10560.0
2026-01-26T15:30:00-05:00,14.725,14.8,14.72,14.79,2942.0
2026-01-26T15:35:00-05:00,14.795,14.83,14.795,14.81,7809.0
2026-01-26T15:42:00-05:00,14.875,14.885,14.86,14.86,2133.0
2026-01-26T15:45:00-05:00,14.865,14.865,14.86,14.86,2629.0
2026-01-26T15:50:00-05:00,14.86,14.86,14.84,14.84,5314.0
2026-01-26T15:55:00-05:00,14.835,14.845,14.83,14.84,18983.0
2026-01-26T16:01:00-05:00,14.86,14.88,14.84,14.88,600.0
2026-01-26T16:06:00-05:00,14.88,14.89,14.88,14.89,313.0
2026-01-26T16:13:00-05:00,14.86,14.86,14.85,14.85,200.0
