time,open,high,low,close,volume
2026-01-26T11:58:00-05:00,626.91,627.035,626.88,626.9,838.0
2026-01-26T12:00:00-05:00,626.88,627.58,626.88,627.48,5529.0
2026-01-26T12:05:00-05:00,627.4,627.46,627.13,627.135,3837.0
2026-01-26T12:19:00-05:00,627.08,627.11,627.04,627.1,333.0
2026-01-26T12:20:00-05:00,627.1,627.41,627.1,627.32,3185.0
2026-01-26T12:25:00-05:00,627.33,627.42,627.115,627.115,4969.0
2026-01-26T12:35:00-05:00,627.01,627.145,626.88,627.06,3163.0
2026-01-26T12:45:00-05:00,626.91,626.91,626.52,626.62,5076.0
2026-01-26T12:50:00-05:00,626.58,626.81,626.36,626.64,4822.0
2026-01-26T12:55:00-05:00,626.62,626.76,626.44,626.57,1953.0
2026-01-26T13:00:00-05:00,626.53,626.72,626.32,626.62,5882.0
2026-01-26T13:05:00-05:00,626.56,626.56,626.22,626.22,4918.0
2026-01-26T13:10:00-05:00,626.27,626.525,626.24,626.36,4814.0
2026-01-26T13:15:00-05:00,626.37,626.82,626.26,626.76,3307.0
2026-01-26T13:20:00-05:00,626.785,627.11,626.78,627.02,4869.0
2026-01-26T13:25:00-05:00,627.02,627.11,626.86,626.985,6364.0
2026-01-26T13:30:00-05:00,626.98,627.52,626.975,627.37,5501.0
2026-01-26T13:35:00-05:00,627.345,627.345,626.87,626.905,6179.0
2026-01-26T13:40:00-05:00,626.88,626.91,626.63,626.71,12503.0
2026-01-26T13:45:00-05:00,626.71,626.71,626.49,626.7,20500.0
2026-01-26T13:50:00-05:00,626.69,626.855,626.64,626.855,3496.0
2026-01-26T13:55:00-05:00,626.86,626.875,626.72,626.82,10002.0
2026-01-26T14:00:00-05:00,626.75,627.0,626.655,626.7,6573.0
2026-01-26T14:05:00-05:00,626.7,626.99,626.685,626.96,4919.0
2026-01-26T14:10:00-05:00,627.0,627.12,626.97,627.03,3192.0
2026-01-26T14:15:00-05:00,627.01,627.1,626.88,626.975,3578.0
2026-01-26T14:20:00-05:00,626.92,626.98,626.5,626.62,2961.0
2026-01-26T14:25:00-05:00,626.53,626.84,626.49,626.84,2330.0
2026-01-26T14:30:00-05:00,626.82,626.89,626.61,626.7,4130.0
2026-01-26T14:35:00-05:00,626.71,626.91,626.62,626.87,6221.0
2026-01-26T14:40:00-05:00,626.87,627.09,626.83,626.91,5032.0
2026-01-26T14:45:00-05:00,626.91,626.96,626.525,626.59,5432.0
2026-01-26T14:50:00-05:00,626.665,626.69,626.39,626.4,6989.0
2026-01-26T14:55:00-05:00,626.39,626.56,626.32,626.42,4801.0
2026-01-26T15:00:00-05:00,626.27,626.5,626.165,626.5,4172.0
2026-01-26T15:05:00-05:00,626.52,626.56,626.44,626.52,6248.0
2026-01-26T15:10:00-05:00,626.515,626.525,626.32,626.41,2171.0
2026-01-26T15:15:00-05:00,626.39,626.39,626.09,626.16,4835.0
2026-01-26T15:20:00-05:00,626.17,626.38,626.1,626.28,7208.0
2026-01-26T15:25:00-05:00,626.27,626.45,626.185,626.37,7952.0
2026-01-26T15:30:00-05:00,626.35,626.54,626.34,626.47,5256.0
2026-01-26T15:35:00-05:00,626.47,626.68,626.43,626.46,7288.0
2026-01-26T15:40:00-05:00,626.48,626.55,626.32,626.49,11754.0
2026-01-26T15:45:00-05:00,626.46,626.66,626.43,626.49,18846.0
2026-01-26T15:50:00-05:00,626.41,626.41,625.74,625.86,17037.0
2026-01-26T15:55:00-05:00,625.86,625.92,625.43,625.44,55096.0
2026-01-26T16:00:00-05:00,625.39,625.5,625.31,625.5,3614.0
2026-01-26T16:07:00-05:00,625.6,625.61,625.57,625.59,960.0
2026-01-26T16:10:00-05:00,625.57,625.72,625.57,625.72,698.0
