time,open,high,low,close,volume
2026-01-26T12:46:00-05:00,2.83,2.83,2.83,2.83,100.0
2026-01-26T12:57:00-05:00,2.82,2.82,2.81,2.81,200.0
2026-01-26T13:02:00-05:00,2.81,2.81,2.81,2.81,100.0
2026-01-26T13:06:00-05:00,2.81,2.83,2.81,2.81,300.0
2026-01-26T13:18:00-05:00,2.8,2.8,2.8,2.8,106.0
2026-01-26T13:20:00-05:00,2.8,2.81,2.8,2.81,300.0
2026-01-26T13:27:00-05:00,2.81,2.81,2.81,2.81,200.0
2026-01-26T13:30:00-05:00,2.81,2.81,2.81,2.81,100.0
2026-01-26T13:36:00-05:00,2.8,2.81,2.8,2.8,300.0
2026-01-26T13:40:00-05:00,2.82,2.82,2.8,2.81,300.0
2026-01-26T13:46:00-05:00,2.81,2.81,2.81,2.81,200.0
2026-01-26T13:50:00-05:00,2.81,2.81,2.81,2.81,100.0
2026-01-26T13:55:00-05:00,2.81,2.81,2.81,2.81,100.0
2026-01-26T14:05:00-05:00,2.8,2.8,2.8,2.8,200.0
2026-01-26T14:10:00-05:00,2.82,2.82,2.82,2.82,200.0
2026-01-26T14:15:00-05:00,2.84,2.84,2.83,2.83,200.0
2026-01-26T14:22:00-05:00,2.82,2.82,2.82,2.82,200.0
2026-01-26T14:25:00-05:00,2.82,2.82,2.82,2.82,100.0
2026-01-26T14:30:00-05:00,2.82,2.84,2.82,2.82,400.0
2026-01-26T14:36:00-05:00,2.82,2.84,2.82,2.84,300.0
2026-01-26T14:41:00-05:00,2.82,2.83,2.82,2.83,481.0
2026-01-26T14:45:00-05:00,2.82,2.83,2.82,2.83,493.0
2026-01-26T14:54:00-05:00,2.83,2.83,2.83,2.83,243.0
2026-01-26T14:57:00-05:00,2.825,2.825,2.82,2.82,663.0
2026-01-26T15:00:00-05:00,2.82,2.82,2.82,2.82,258.0
2026-01-26T15:06:00-05:00,2.82,2.82,2.82,2.82,200.0
2026-01-26T15:11:00-05:00,2.83,2.83,2.825,2.825,374.0
2026-01-26T15:21:00-05:00,2.83,2.83,2.82,2.825,365.0
2026-01-26T15:25:00-05:00,2.825,2.83,2.825,2.83,348.0
2026-01-26T15:30:00-05:00,2.83,2.83,2.82,2.82,416.0
2026-01-26T15:36:00-05:00,2.82,2.82,2.82,2.82,300.0
2026-01-26T15:41:00-05:00,2.82,2.83,2.82,2.82,404.0
2026-01-26T15:46:00-05:00,2.82,2.83,2.82,2.82,1334.0
