time,open,high,low,close,volume
2026-01-27T08:26:00-05:00,1.21,1.21,1.21,1.21,1901.0
2026-01-27T08:32:00-05:00,1.21,1.21,1.19,1.19,2220.0
2026-01-27T09:07:00-05:00,1.18,1.18,1.16,1.16,907.0
2026-01-27T09:15:00-05:00,1.16,1.16,1.14,1.15,1000.0
2026-01-27T09:30:00-05:00,1.155,1.155,1.065,1.09,1088.0
2026-01-27T09:47:00-05:00,1.1,1.1,1.08,1.09,526.0
2026-01-27T10:01:00-05:00,1.06,1.07,1.06,1.07,1768.0
2026-01-27T10:15:00-05:00,1.07,1.07,1.07,1.07,346.0
2026-01-27T10:31:00-05:00,1.075,1.13,1.075,1.13,1993.0
2026-01-27T10:46:00-05:00,1.11,1.13,1.11,1.115,1829.0
2026-01-27T12:04:00-05:00,1.135,1.135,1.105,1.105,420.0
2026-01-27T12:54:00-05:00,1.16,1.225,1.16,1.225,4029.0
2026-01-27T13:13:00-05:00,1.22,1.235,1.22,1.235,904.0
2026-01-27T13:51:00-05:00,1.27,1.27,1.27,1.27,200.0
2026-01-27T14:27:00-05:00,1.315,1.315,1.315,1.315,389.0
