time,open,high,low,close,volume
2026-01-27T09:30:00-05:00,81.94,81.94,80.77,80.795,59238.0
2026-01-27T09:45:00-05:00,80.81,81.12,79.98,80.055,91316.0
2026-01-27T10:00:00-05:00,79.995,80.645,79.88,80.62,102780.0
2026-01-27T10:15:00-05:00,80.61,81.03,80.56,80.785,48576.0
2026-01-27T10:30:00-05:00,80.76,80.935,80.76,80.86,38254.0
2026-01-27T10:45:00-05:00,80.885,80.97,80.565,80.745,38891.0
2026-01-27T11:00:00-05:00,80.73,81.075,80.725,80.89,60211.0
2026-01-27T11:15:00-05:00,80.9,80.95,80.71,80.765,46912.0
2026-01-27T11:42:00-05:00,80.78,80.87,80.745,80.87,9867.0
2026-01-27T12:00:00-05:00,80.89,81.0,80.755,80.87,19417.0
2026-01-27T12:15:00-05:00,80.89,81.645,80.89,81.515,21139.0
2026-01-27T12:31:00-05:00,81.63,81.66,81.39,81.43,5190.0
2026-01-27T12:47:00-05:00,81.43,81.655,81.34,81.36,4950.0
2026-01-27T13:11:00-05:00,81.305,81.465,81.295,81.465,1717.0
2026-01-27T13:16:00-05:00,81.415,81.51,81.32,81.375,11146.0
2026-01-27T13:33:00-05:00,81.405,81.44,81.37,81.37,13659.0
2026-01-27T13:46:00-05:00,81.4,81.62,81.4,81.555,11924.0
2026-01-27T14:13:00-05:00,81.395,81.4,81.365,81.4,1502.0
2026-01-27T14:15:00-05:00,81.41,81.63,81.395,81.6,6825.0
2026-01-27T14:33:00-05:00,81.68,81.68,81.44,81.45,7930.0
