time,open,high,low,close,volume
2026-01-28T09:48:00-05:00,191.405,191.61,191.32,191.345,18301.0
2026-01-28T10:18:00-05:00,192.095,192.13,191.4,191.41,115341.0
2026-01-28T10:30:00-05:00,191.475,191.835,191.06,191.31,70834.0
2026-01-28T11:11:00-05:00,191.75,191.76,191.69,191.705,6707.0
2026-01-28T11:19:00-05:00,191.97,192.035,191.565,191.76,79313.0
2026-01-28T11:30:00-05:00,191.74,191.74,190.465,190.49,111802.0
2026-01-28T11:45:00-05:00,190.485,190.64,190.21,190.24,43788.0
2026-01-28T12:22:00-05:00,191.04,191.09,190.79,191.09,34748.0
2026-01-28T12:30:00-05:00,191.08,191.425,190.83,191.4,59453.0
2026-01-28T12:45:00-05:00,191.415,191.69,191.28,191.59,57708.0
2026-01-28T13:00:00-05:00,191.595,191.78,191.26,191.58,54549.0
