time,open,high,low,close,volume
2026-01-27T09:30:00-05:00,49.34,49.81,49.175,49.81,140913.0
2026-01-27T09:45:00-05:00,49.775,49.805,49.525,49.54,67212.0
2026-01-27T10:00:00-05:00,49.52,49.595,49.39,49.5,75256.0
2026-01-27T10:15:00-05:00,49.505,49.505,49.31,49.315,38363.0
2026-01-27T10:30:00-05:00,49.295,49.36,49.275,49.36,54522.0
2026-01-27T10:45:00-05:00,49.365,49.405,49.305,49.34,42466.0
2026-01-27T11:00:00-05:00,49.335,49.34,49.23,49.235,31455.0
2026-01-27T11:15:00-05:00,49.245,49.345,49.215,49.345,24898.0
2026-01-27T11:42:00-05:00,49.495,49.495,49.46,49.49,20961.0
2026-01-27T12:00:00-05:00,49.38,49.45,49.375,49.405,36137.0
2026-01-27T12:17:00-05:00,49.37,49.465,49.355,49.465,33269.0
2026-01-27T12:34:00-05:00,49.46,49.5,49.46,49.495,20386.0
2026-01-27T12:49:00-05:00,49.51,49.55,49.5,49.505,5797.0
2026-01-27T13:04:00-05:00,49.515,49.52,49.45,49.45,7361.0
2026-01-27T13:17:00-05:00,49.5,49.52,49.475,49.48,15239.0
2026-01-27T13:35:00-05:00,49.495,49.495,49.475,49.475,12060.0
2026-01-27T13:50:00-05:00,49.49,49.49,49.445,49.48,14897.0
2026-01-27T14:10:00-05:00,49.53,49.6,49.525,49.585,3940.0
2026-01-27T14:18:00-05:00,49.595,49.655,49.595,49.65,12911.0
2026-01-27T14:36:00-05:00,49.685,49.695,49.66,49.66,12696.0
