time,open,high,low,close,volume
2026-01-27T09:34:00-05:00,24.1,24.1,24.1,24.1,194.0
2026-01-27T10:00:00-05:00,24.06,24.495,24.06,24.495,630.0
2026-01-27T10:28:00-05:00,24.33,24.33,24.32,24.32,256.0
2026-01-27T10:30:00-05:00,24.3,24.3,24.3,24.3,431.0
2026-01-27T10:48:00-05:00,24.21,24.3,24.21,24.27,697.0
2026-01-27T11:02:00-05:00,24.25,24.305,24.195,24.305,836.0
2026-01-27T11:17:00-05:00,24.36,24.38,24.36,24.38,225.0
2026-01-27T12:09:00-05:00,24.56,24.56,24.46,24.46,444.0
2026-01-27T12:17:00-05:00,24.32,24.37,24.32,24.37,306.0
2026-01-27T13:24:00-05:00,24.43,24.44,24.43,24.44,747.0
