time,ret_1,ema_20,ema_50,rsi_14,atr_14,atrp_14,adx_14,vwap,vwap_dist_pct,vol_z_20
2026-01-28T10:32:00-05:00,0.0013296214733868883,nan,nan,nan,nan,nan,nan,120.42883381924197,0.054942141893812524,nan
2026-01-28T10:35:00-05:00,-0.0008714054525084114,nan,nan,nan,nan,nan,nan,120.42006772009029,-0.024969027720676537,nan
2026-01-28T11:24:00-05:00,0.00024919013207069796,120.42396743126578,120.42714958653853,nan,nan,nan,nan,120.42005524861878,-4.587991482359444e-05,nan
2026-01-28T11:35:00-05:00,-8.304268393954928e-05,120.42263719971666,120.4264770537331,nan,nan,nan,nan,120.41734858681022,-0.006102598086127266,nan
2026-01-28T11:41:00-05:00,-0.00145336766049331,120.40476699021983,120.41896814966513,nan,nan,nan,nan,120.36203376205788,-0.10554305048468071,nan
2026-01-28T12:33:00-05:00,0.0022871875909677986,120.41478918162746,120.42253802614886,nan,nan,nan,nan,120.3845941632467,0.10417100096981366,nan
2026-01-28T12:38:00-05:00,0.0005393743257819938,120.4300473548058,120.4285169270842,nan,nan,nan,nan,120.40598158267558,0.14037377138806725,nan
2026-01-28T12:53:00-05:00,0.001368442877876852,120.4595666543481,120.44073194955149,nan,nan,nan,nan,120.43352181987001,0.2544791313072942,nan
2026-01-28T13:00:00-05:00,-0.0011595163160510458,120.4729412586959,120.44697775545144,nan,nan,nan,nan,120.44239011954993,0.13085914377290703,nan
2026-01-28T13:12:00-05:00,0.0011608623548922115,120.49837542453439,120.45846882386512,nan,nan,nan,nan,120.50048524087998,0.19876663454194712,nan
