time,ret_1,ema_20,ema_50,rsi_14,atr_14,atrp_14,adx_14,vwap,vwap_dist_pct,vol_z_20
2026-01-27T09:41:00-05:00,0.0,2.823342597410293,2.823071213504987,50.0,0.006071428571428695,0.21453811206461817,30.333505397702197,2.83,0.0,-1.0547445886583011
2026-01-27T09:52:00-05:00,0.019434628975264934,2.829214730990265,2.8254997933675368,78.94736842105229,0.009642857142857255,0.33424114879921163,32.91046048202364,2.8794331983805663,0.1933297713787667,1.7338381298935412
2026-01-27T09:55:00-05:00,-0.008665511265164572,2.8321466613721444,2.8268527426472416,62.49999999999986,0.012500000000000113,0.4370629370629411,33.35492539798471,2.8760059127864004,-0.5565326801047249,2.4427502262576906
2026-01-27T10:01:00-05:00,0.0,2.8347993602890833,2.828152635092448,68.18181818181816,0.013214285714285814,0.46203796203796554,32.2765189891326,2.8719045889332846,-0.41451895648477854,0.057339542781404775
2026-01-27T10:10:00-05:00,0.006993006993007089,2.8391041831186943,2.8301858650888225,73.07692307692304,0.014642857142857244,0.5084325396825432,32.0873497069472,2.8729695057833853,0.24471175912107626,-0.19854091750501476
2026-01-27T10:38:00-05:00,0.02083333333333326,2.8487133085359613,2.834492301752006,81.57894736842101,0.018928571428571534,0.6438289601554944,33.47027140630405,2.8750193679918445,2.2601806697929603,-1.1284234010807783
2026-01-27T10:43:00-05:00,-0.006802721088435382,2.8555025172468222,2.8378455448205546,73.170731707317,0.02035714285714293,0.697162426614484,33.2066915829418,2.8783258258258253,1.447861593717168,-0.5396367151002925
2026-01-27T10:45:00-05:00,0.0,2.8616451346518867,2.841067288160925,73.170731707317,0.0196428571428572,0.6727005870841508,32.96193888981971,2.883414071510957,1.2688406028993067,0.10094424673447512
2026-01-27T10:53:00-05:00,0.001712328767123239,2.867678931351707,2.8443587670565753,73.170731707317,0.0196428571428572,0.6715506715506736,32.86964533619896,2.8844171088599446,1.406970268460772,-1.0488465465092767
2026-01-27T11:02:00-05:00,-0.005128205128204999,2.8717095093182112,2.8469329330543567,71.42857142857154,0.020000000000000018,0.6872852233676982,32.03165499395279,2.885594416321521,0.8457731807504224,-0.6819637904424664
2026-01-27T11:12:00-05:00,0.0068728522336769515,2.877260984621239,2.8501904650914405,73.91304347826099,0.021428571428571446,0.7313505607020971,31.833847823248554,2.889044369794947,1.4176185950359843,-0.06335430553540751
2026-01-27T11:23:00-05:00,-0.0034129692832765013,2.881331367038264,2.852928093911384,70.83333333333337,0.021428571428571446,0.7338551859099811,31.65016973616605,2.8921808176100625,0.9618756275731626,0.24708508659342082
