time,open,high,low,close,volume
2026-01-29T11:20:00-05:00,14.55,14.58,14.525,14.58,4141.0
2026-01-29T11:26:00-05:00,14.535,14.535,14.505,14.51,4031.0
2026-01-29T11:30:00-05:00,14.52,14.535,14.5,14.535,1010.0
2026-01-29T11:36:00-05:00,14.575,14.65,14.575,14.64,13918.0
2026-01-29T11:41:00-05:00,14.66,14.7,14.66,14.68,7872.0
2026-01-29T11:47:00-05:00,14.685,14.685,14.67,14.67,1520.0
2026-01-29T11:53:00-05:00,14.6,14.6,14.535,14.535,3150.0
2026-01-29T11:55:00-05:00,14.535,14.64,14.53,14.64,10177.0
2026-01-29T12:01:00-05:00,14.605,14.63,14.605,14.61,1820.0
2026-01-29T12:08:00-05:00,14.59,14.59,14.53,14.53,15079.0
2026-01-29T12:10:00-05:00,14.56,14.67,14.56,14.67,5856.0
2026-01-29T12:15:00-05:00,14.675,14.675,14.62,14.62,3440.0
2026-01-29T12:21:00-05:00,14.645,14.645,14.62,14.62,2840.0
2026-01-29T12:25:00-05:00,14.66,14.68,14.645,14.66,5221.0
2026-01-29T12:30:00-05:00,14.63,14.67,14.63,14.67,5505.0
2026-01-29T12:35:00-05:00,14.69,14.78,14.68,14.775,7824.0
2026-01-29T12:40:00-05:00,14.79,14.87,14.79,14.855,11172.0
2026-01-29T12:45:00-05:00,14.83,14.86,14.785,14.85,8680.0
2026-01-29T12:50:00-05:00,14.85,14.85,14.795,14.795,2128.0
2026-01-29T12:55:00-05:00,14.75,14.775,14.75,14.775,1950.0
2026-01-29T13:16:00-05:00,14.855,14.855,14.8,14.8,3100.0
2026-01-29T13:20:00-05:00,14.815,14.815,14.765,14.795,5381.0
2026-01-29T13:27:00-05:00,14.8,14.87,14.785,14.84,16036.0
2026-01-29T13:30:00-05:00,14.865,14.89,14.865,14.88,6850.0
2026-01-29T13:36:00-05:00,14.875,14.915,14.875,14.91,4500.0
2026-01-29T13:41:00-05:00,14.92,14.92,14.875,14.875,1510.0
2026-01-29T13:46:00-05:00,14.875,14.875,14.855,14.855,2370.0
2026-01-29T13:50:00-05:00,14.9,14.915,14.9,14.915,3252.0
2026-01-29T13:55:00-05:00,14.935,14.935,14.915,14.92,2010.0
2026-01-29T14:00:00-05:00,14.9,14.96,14.89,14.96,5647.0
2026-01-29T14:05:00-05:00,14.97,15.0,14.97,15.0,13762.0
