time,open,high,low,close,volume
2026-01-28T09:48:00-05:00,66.7,66.74,66.7,66.74,687.0
2026-01-28T10:18:00-05:00,66.805,66.825,66.805,66.825,2708.0
2026-01-28T10:20:00-05:00,66.815,66.855,66.815,66.84,4254.0
2026-01-28T10:25:00-05:00,66.83,66.83,66.83,66.83,156.0
2026-01-28T10:30:00-05:00,66.75,66.76,66.67,66.68,4911.0
2026-01-28T10:35:00-05:00,66.62,66.63,66.62,66.63,400.0
2026-01-28T11:22:00-05:00,66.46,66.46,66.43,66.43,300.0
2026-01-28T11:25:00-05:00,66.46,66.46,66.46,66.46,200.0
2026-01-28T11:34:00-05:00,66.375,66.375,66.375,66.375,100.0
2026-01-28T11:36:00-05:00,66.37,66.39,66.36,66.39,1101.0
2026-01-28T11:43:00-05:00,66.29,66.29,66.285,66.285,236.0
2026-01-28T11:46:00-05:00,66.31,66.31,66.31,66.31,200.0
2026-01-28T12:22:00-05:00,66.4,66.4,66.36,66.36,1150.0
2026-01-28T12:29:00-05:00,66.32,66.32,66.31,66.31,1100.0
2026-01-28T12:30:00-05:00,66.295,66.3,66.27,66.27,1208.0
2026-01-28T12:35:00-05:00,66.29,66.32,66.29,66.32,402.0
2026-01-28T12:40:00-05:00,66.34,66.35,66.34,66.35,400.0
2026-01-28T12:52:00-05:00,66.4,66.42,66.4,66.42,696.0
2026-01-28T12:59:00-05:00,66.43,66.43,66.43,66.43,100.0
2026-01-28T13:03:00-05:00,66.39,66.39,66.39,66.39,200.0
2026-01-28T13:08:00-05:00,66.43,66.43,66.43,66.43,201.0
2026-01-28T13:13:00-05:00,66.47,66.47,66.47,66.47,100.0
