time,open,high,low,close,volume
2026-01-28T09:48:00-05:00,41.125,41.15,40.96,41.025,3271.0
2026-01-28T10:18:00-05:00,40.6,40.665,40.44,40.635,4896.0
2026-01-28T10:20:00-05:00,40.61,40.9,40.61,40.76,9773.0
2026-01-28T10:25:00-05:00,40.64,40.64,40.37,40.37,13852.0
2026-01-28T10:30:00-05:00,40.39,40.655,40.34,40.34,6690.0
2026-01-28T10:35:00-05:00,40.37,40.51,40.36,40.51,3246.0
2026-01-28T11:11:00-05:00,39.95,39.96,39.93,39.93,525.0
2026-01-28T11:19:00-05:00,39.86,39.875,39.85,39.85,350.0
2026-01-28T11:20:00-05:00,39.84,39.96,39.73,39.875,4644.0
2026-01-28T11:25:00-05:00,39.89,40.23,39.86,40.19,8086.0
2026-01-28T11:30:00-05:00,40.08,40.15,39.9,39.9,5240.0
2026-01-28T11:35:00-05:00,39.9,40.04,39.88,40.02,4065.0
2026-01-28T11:40:00-05:00,39.935,39.935,39.61,39.7,3946.0
2026-01-28T11:45:00-05:00,39.7,39.76,39.65,39.76,2237.0
2026-01-28T12:22:00-05:00,39.575,39.6,39.44,39.47,2770.0
2026-01-28T12:25:00-05:00,39.44,39.54,39.4,39.54,4247.0
2026-01-28T12:30:00-05:00,39.38,39.48,39.26,39.42,3567.0
2026-01-28T12:35:00-05:00,39.46,39.56,39.27,39.27,4413.0
2026-01-28T12:40:00-05:00,39.26,39.45,39.23,39.34,13643.0
2026-01-28T12:45:00-05:00,39.33,39.41,39.21,39.25,7399.0
2026-01-28T12:50:00-05:00,39.22,39.49,39.19,39.455,11982.0
2026-01-28T12:55:00-05:00,39.43,39.43,38.94,38.95,16945.0
2026-01-28T13:00:00-05:00,38.92,39.275,38.86,39.275,12767.0
2026-01-28T13:05:00-05:00,39.26,39.26,39.01,39.07,5423.0
2026-01-28T13:10:00-05:00,39.06,39.22,39.06,39.115,3220.0
