time,open,high,low,close,volume
2026-01-27T08:31:00-05:00,629.27,629.27,629.27,629.27,139.0
2026-01-27T08:38:00-05:00,629.3,629.3,629.3,629.3,40.0
2026-01-27T09:09:00-05:00,629.24,629.24,629.24,629.24,300.0
2026-01-27T09:18:00-05:00,629.24,629.24,629.21,629.21,100.0
2026-01-27T09:30:00-05:00,629.01,629.55,628.275,628.44,17242.0
2026-01-27T09:35:00-05:00,628.455,628.61,627.37,627.62,11035.0
2026-01-27T09:40:00-05:00,627.845,628.885,627.845,628.305,6506.0
2026-01-27T09:45:00-05:00,628.32,628.945,628.32,628.93,6495.0
2026-01-27T09:50:00-05:00,628.96,630.235,628.89,630.135,11853.0
2026-01-27T09:55:00-05:00,630.21,630.655,630.21,630.51,10780.0
2026-01-27T10:00:00-05:00,630.43,630.85,630.3,630.66,9621.0
2026-01-27T10:05:00-05:00,630.405,630.875,629.89,630.86,9959.0
2026-01-27T10:10:00-05:00,630.93,631.045,630.56,630.75,10513.0
2026-01-27T10:15:00-05:00,630.75,631.0,630.64,630.82,4405.0
2026-01-27T10:20:00-05:00,630.83,631.07,630.47,630.63,4362.0
2026-01-27T10:25:00-05:00,630.64,630.64,630.26,630.37,5505.0
2026-01-27T10:30:00-05:00,630.31,631.09,630.29,631.09,6653.0
2026-01-27T10:35:00-05:00,631.095,631.46,631.07,631.32,6068.0
2026-01-27T10:40:00-05:00,631.255,631.565,631.195,631.48,5419.0
2026-01-27T10:45:00-05:00,631.51,631.61,631.28,631.44,6067.0
2026-01-27T10:50:00-05:00,631.41,631.41,630.89,631.005,7684.0
2026-01-27T10:55:00-05:00,630.92,631.19,630.875,631.18,7240.0
2026-01-27T11:00:00-05:00,631.185,631.425,631.05,631.3,8010.0
2026-01-27T11:05:00-05:00,631.29,631.61,631.29,631.46,4768.0
2026-01-27T11:10:00-05:00,631.47,631.65,631.45,631.605,5073.0
2026-01-27T11:15:00-05:00,631.63,631.83,631.59,631.71,6309.0
2026-01-27T11:20:00-05:00,631.68,631.76,631.58,631.645,4174.0
2026-01-27T11:25:00-05:00,631.59,631.67,631.59,631.65,984.0
2026-01-27T11:39:00-05:00,631.465,631.54,631.46,631.505,1319.0
2026-01-27T11:42:00-05:00,631.525,631.61,631.44,631.45,3466.0
2026-01-27T11:46:00-05:00,631.34,631.34,631.17,631.33,1193.0
2026-01-27T11:51:00-05:00,631.515,631.54,631.315,631.47,4403.0
2026-01-27T12:00:00-05:00,631.18,631.26,631.09,631.205,11514.0
2026-01-27T12:08:00-05:00,631.03,631.26,630.98,631.115,5966.0
2026-01-27T12:10:00-05:00,631.1,631.105,630.91,630.995,1542.0
2026-01-27T12:18:00-05:00,630.79,630.795,630.68,630.74,1093.0
2026-01-27T12:21:00-05:00,630.61,630.93,630.61,630.835,5524.0
2026-01-27T12:27:00-05:00,631.22,631.4,631.155,631.31,2763.0
2026-01-27T12:35:00-05:00,631.26,631.29,631.0,631.16,5165.0
2026-01-27T12:41:00-05:00,631.235,631.49,631.12,631.13,3030.0
2026-01-27T12:46:00-05:00,631.01,631.07,631.01,631.07,598.0
2026-01-27T12:54:00-05:00,630.95,630.95,630.805,630.805,665.0
2026-01-27T12:56:00-05:00,630.835,630.85,630.7,630.755,878.0
2026-01-27T13:09:00-05:00,630.7,630.72,630.68,630.68,498.0
2026-01-27T13:10:00-05:00,630.7,630.835,630.53,630.82,2248.0
2026-01-27T13:17:00-05:00,631.02,631.13,630.98,631.11,1974.0
2026-01-27T13:20:00-05:00,631.1,631.36,631.1,631.305,1905.0
2026-01-27T13:26:00-05:00,631.23,631.235,631.06,631.12,1838.0
2026-01-27T13:36:00-05:00,631.34,631.42,631.335,631.34,2453.0
2026-01-27T13:42:00-05:00,631.24,631.3,631.24,631.29,962.0
2026-01-27T13:58:00-05:00,631.56,631.61,631.46,631.46,1702.0
2026-01-27T14:10:00-05:00,631.15,631.175,631.15,631.17,403.0
2026-01-27T14:17:00-05:00,631.4,631.49,631.4,631.45,1942.0
2026-01-27T14:20:00-05:00,631.45,631.53,631.45,631.495,1025.0
2026-01-27T14:36:00-05:00,631.385,631.44,631.35,631.395,2323.0
2026-01-27T14:40:00-05:00,631.335,631.405,631.22,631.36,2490.0
2026-01-27T14:48:00-05:00,631.285,631.43,631.25,631.415,4044.0
2026-01-27T14:50:00-05:00,631.405,631.65,631.4,631.605,12764.0
