time,open,high,low,close,volume
2026-01-28T10:22:00-05:00,640.79,640.87,640.79,640.87,200.0
2026-01-28T10:28:00-05:00,640.71,640.71,640.71,640.71,46.0
2026-01-28T10:31:00-05:00,640.73,640.73,640.3,640.3,376.0
2026-01-28T10:36:00-05:00,640.6,640.68,640.6,640.68,134.0
2026-01-28T11:11:00-05:00,640.27,640.27,640.27,640.27,127.0
2026-01-28T11:22:00-05:00,639.75,639.75,639.75,639.75,81.0
2026-01-28T11:28:00-05:00,640.065,640.08,640.065,640.08,231.0
2026-01-28T11:30:00-05:00,640.14,640.14,639.54,639.72,379.0
2026-01-28T11:36:00-05:00,639.445,639.595,639.445,639.595,352.0
2026-01-28T11:40:00-05:00,639.5,639.5,639.17,639.17,353.0
2026-01-28T11:45:00-05:00,639.21,639.21,639.21,639.21,100.0
2026-01-28T12:40:00-05:00,638.82,639.09,638.82,639.09,332.0
2026-01-28T12:49:00-05:00,639.13,639.13,639.13,639.13,48.0
2026-01-28T12:50:00-05:00,639.25,639.47,639.25,639.47,678.0
2026-01-28T12:55:00-05:00,639.47,639.47,639.47,639.47,242.0
2026-01-28T13:03:00-05:00,639.08,639.08,639.08,639.08,115.0
2026-01-28T13:06:00-05:00,639.36,639.36,639.315,639.315,167.0
