time,open,high,low,close,volume
2026-01-29T11:20:00-05:00,7.0,7.0,6.98,6.99,25788.0
2026-01-29T11:25:00-05:00,6.99,7.0,6.97,6.98,17533.0
2026-01-29T11:30:00-05:00,6.98,6.98,6.97,6.98,36260.0
2026-01-29T11:35:00-05:00,6.98,6.98,6.97,6.98,46559.0
2026-01-29T11:40:00-05:00,6.98,6.98,6.97,6.98,40393.0
2026-01-29T11:45:00-05:00,6.97,6.97,6.95,6.96,10068.0
2026-01-29T11:50:00-05:00,6.96,6.96,6.95,6.95,15579.0
2026-01-29T11:56:00-05:00,6.96,6.97,6.96,6.96,19911.0
2026-01-29T12:00:00-05:00,6.96,6.96,6.93,6.93,25366.0
2026-01-29T12:05:00-05:00,6.94,6.95,6.94,6.95,11931.0
2026-01-29T12:10:00-05:00,6.95,6.95,6.92,6.92,36646.0
2026-01-29T12:15:00-05:00,6.91,6.91,6.89,6.89,22112.0
2026-01-29T12:22:00-05:00,6.88,6.88,6.85,6.86,18293.0
2026-01-29T12:26:00-05:00,6.85,6.85,6.85,6.85,22859.0
2026-01-29T12:30:00-05:00,6.86,6.86,6.85,6.85,28487.0
2026-01-29T12:39:00-05:00,6.84,6.84,6.84,6.84,9952.0
2026-01-29T12:40:00-05:00,6.84,6.85,6.84,6.85,11062.0
2026-01-29T12:45:00-05:00,6.86,6.87,6.86,6.87,6355.0
2026-01-29T12:50:00-05:00,6.85,6.87,6.85,6.87,21965.0
2026-01-29T12:55:00-05:00,6.88,6.88,6.87,6.87,23376.0
2026-01-29T13:17:00-05:00,6.815,6.83,6.815,6.83,11714.0
2026-01-29T13:20:00-05:00,6.83,6.84,6.83,6.84,6826.0
2026-01-29T13:25:00-05:00,6.82,6.82,6.82,6.82,17423.0
2026-01-29T13:30:00-05:00,6.83,6.84,6.83,6.84,36536.0
2026-01-29T13:35:00-05:00,6.84,6.85,6.82,6.82,21391.0
2026-01-29T13:41:00-05:00,6.81,6.81,6.81,6.81,11200.0
2026-01-29T13:45:00-05:00,6.81,6.82,6.81,6.81,9400.0
2026-01-29T13:50:00-05:00,6.8,6.8,6.8,6.8,3500.0
2026-01-29T13:55:00-05:00,6.8,6.8,6.8,6.8,34089.0
2026-01-29T14:01:00-05:00,6.79,6.81,6.79,6.81,40538.0
2026-01-29T14:05:00-05:00,6.81,6.81,6.78,6.79,16466.0
