time,open,high,low,close,volume
2026-01-27T15:05:00-05:00,696.16,696.16,696.03,696.125,12290.0
2026-01-27T15:10:00-05:00,696.15,696.4,696.15,696.37,20341.0
2026-01-27T15:15:00-05:00,696.375,696.375,696.195,696.275,21843.0
2026-01-27T15:20:00-05:00,696.27,696.34,696.16,696.16,19853.0
2026-01-27T15:25:00-05:00,696.135,696.14,695.945,695.99,23880.0
2026-01-27T15:30:00-05:00,695.97,696.085,695.82,696.085,22221.0
2026-01-27T15:35:00-05:00,696.08,696.08,695.93,696.005,16094.0
2026-01-27T15:40:00-05:00,696.03,696.055,695.84,695.98,34779.0
2026-01-27T15:45:00-05:00,695.96,696.16,695.825,696.12,32745.0
2026-01-27T15:50:00-05:00,696.14,696.18,695.64,695.67,70230.0
2026-01-27T15:55:00-05:00,695.68,695.77,695.4,695.53,191519.0
2026-01-27T16:00:00-05:00,695.49,695.49,695.34,695.38,12054.0
2026-01-27T16:14:00-05:00,695.4,695.4,695.4,695.4,40.0
2026-01-27T16:18:00-05:00,695.7,695.7,695.7,695.7,43.0
2026-01-27T16:24:00-05:00,695.46,695.46,695.46,695.46,120.0
