time,open,high,low,close,volume
2026-01-29T10:38:00-05:00,20.125,20.23,20.11,20.23,12596.0
2026-01-29T10:40:00-05:00,20.19,20.25,20.08,20.135,18544.0
2026-01-29T10:46:00-05:00,20.065,20.24,19.97,19.97,28369.0
2026-01-29T10:50:00-05:00,19.95,19.95,19.8,19.87,17523.0
2026-01-29T10:55:00-05:00,19.87,20.045,19.865,19.985,34016.0
2026-01-29T11:00:00-05:00,19.985,20.02,19.855,19.855,16588.0
2026-01-29T11:05:00-05:00,19.83,19.955,19.815,19.91,14660.0
2026-01-29T11:10:00-05:00,19.9,19.945,19.85,19.925,6708.0
2026-01-29T11:20:00-05:00,20.03,20.12,19.99,19.99,17360.0
2026-01-29T11:25:00-05:00,19.995,20.14,19.995,20.115,7338.0
2026-01-29T11:30:00-05:00,20.105,20.105,20.025,20.035,11754.0
2026-01-29T11:35:00-05:00,20.02,20.075,19.98,20.01,7449.0
2026-01-29T11:40:00-05:00,19.975,20.07,19.935,19.955,9079.0
2026-01-29T11:45:00-05:00,19.955,20.045,19.95,20.035,6112.0
2026-01-29T11:50:00-05:00,20.03,20.1,20.015,20.065,5049.0
2026-01-29T11:55:00-05:00,20.065,20.1,20.035,20.04,7677.0
2026-01-29T12:00:00-05:00,20.025,20.105,20.025,20.105,8278.0
2026-01-29T12:05:00-05:00,20.095,20.105,20.045,20.045,11168.0
2026-01-29T12:10:00-05:00,20.09,20.23,20.09,20.175,5779.0
2026-01-29T12:15:00-05:00,20.185,20.245,20.16,20.245,4499.0
2026-01-29T12:20:00-05:00,20.245,20.465,20.245,20.42,7536.0
2026-01-29T12:25:00-05:00,20.415,20.455,20.38,20.38,2846.0
2026-01-29T12:30:00-05:00,20.37,20.415,20.31,20.345,3777.0
2026-01-29T12:35:00-05:00,20.345,20.395,20.335,20.375,3405.0
2026-01-29T12:40:00-05:00,20.375,20.385,20.305,20.345,3371.0
2026-01-29T12:45:00-05:00,20.345,20.38,20.315,20.315,2406.0
2026-01-29T12:50:00-05:00,20.285,20.285,20.14,20.16,4476.0
2026-01-29T12:55:00-05:00,20.16,20.17,20.11,20.11,3146.0
2026-01-29T13:16:00-05:00,20.125,20.15,20.1,20.1,3110.0
2026-01-29T13:20:00-05:00,20.085,20.085,20.025,20.05,3111.0
2026-01-29T13:25:00-05:00,20.05,20.065,20.025,20.05,3799.0
2026-01-29T13:30:00-05:00,20.03,20.03,19.89,19.89,8123.0
2026-01-29T13:35:00-05:00,19.895,19.985,19.89,19.98,3310.0
2026-01-29T13:40:00-05:00,19.99,20.035,19.965,19.965,2225.0
2026-01-29T13:45:00-05:00,19.965,19.97,19.925,19.945,2381.0
2026-01-29T13:50:00-05:00,19.925,19.93,19.885,19.91,7705.0
2026-01-29T13:55:00-05:00,19.91,20.025,19.905,19.905,6345.0
2026-01-29T14:00:00-05:00,19.915,19.955,19.905,19.92,4357.0
2026-01-29T14:05:00-05:00,19.92,20.02,19.92,20.015,5782.0
