time,open,high,low,close,volume
2026-01-26T12:45:00-05:00,493.27,493.43,493.0,493.3,3158.0
2026-01-26T13:00:00-05:00,493.19,493.33,493.185,493.28,2045.0
2026-01-26T13:16:00-05:00,493.42,494.36,493.42,494.36,1267.0
2026-01-26T13:30:00-05:00,494.46,494.49,493.91,493.91,1709.0
2026-01-26T13:46:00-05:00,493.86,493.86,493.55,493.66,1523.0
2026-01-26T14:00:00-05:00,493.64,494.02,493.64,493.76,1364.0
2026-01-26T14:15:00-05:00,493.9,494.205,493.9,494.205,1376.0
2026-01-26T14:32:00-05:00,494.25,494.47,494.17,494.47,2908.0
2026-01-26T14:47:00-05:00,494.45,494.45,494.17,494.23,663.0
2026-01-26T15:00:00-05:00,494.16,494.545,494.16,494.545,1370.0
2026-01-26T15:18:00-05:00,494.61,494.77,494.535,494.535,2404.0
2026-01-26T15:31:00-05:00,494.72,494.72,494.35,494.46,2700.0
