time,open,high,low,close,volume
2026-01-26T12:45:00-05:00,24.49,24.49,24.35,24.375,14036.0
2026-01-26T13:00:00-05:00,24.33,24.37,24.29,24.31,16474.0
2026-01-26T13:15:00-05:00,24.32,24.4,24.285,24.32,9989.0
2026-01-26T13:30:00-05:00,24.32,24.33,24.255,24.275,13278.0
2026-01-26T13:45:00-05:00,24.25,24.28,24.2,24.25,19852.0
2026-01-26T14:00:00-05:00,24.235,24.265,23.92,24.025,24292.0
2026-01-26T14:15:00-05:00,24.02,24.035,23.87,23.91,20751.0
2026-01-26T14:30:00-05:00,23.9,23.92,23.8,23.815,19545.0
2026-01-26T14:45:00-05:00,23.835,23.855,23.71,23.74,36825.0
2026-01-26T15:00:00-05:00,23.7,23.7,23.455,23.605,58305.0
2026-01-26T15:15:00-05:00,23.57,23.68,23.525,23.57,39007.0
2026-01-26T15:30:00-05:00,23.55,23.74,23.45,23.695,43130.0
