time,open,high,low,close,volume
2026-01-26T12:45:00-05:00,49.125,49.145,49.085,49.14,51711.0
2026-01-26T13:00:00-05:00,49.125,49.125,49.04,49.065,54342.0
2026-01-26T13:15:00-05:00,49.055,49.115,49.03,49.11,44497.0
2026-01-26T13:30:00-05:00,49.11,49.13,49.08,49.08,84496.0
2026-01-26T13:45:00-05:00,49.08,49.15,49.07,49.13,32912.0
2026-01-26T14:00:00-05:00,49.115,49.225,49.105,49.195,70505.0
2026-01-26T14:15:00-05:00,49.19,49.225,49.18,49.185,34038.0
2026-01-26T14:30:00-05:00,49.175,49.175,49.135,49.165,27169.0
2026-01-26T14:45:00-05:00,49.155,49.205,49.145,49.15,29451.0
2026-01-26T15:00:00-05:00,49.16,49.205,49.125,49.205,44279.0
2026-01-26T15:15:00-05:00,49.205,49.245,49.08,49.225,101219.0
2026-01-26T15:30:00-05:00,49.22,49.255,49.17,49.2,99996.0
