time,open,high,low,close,volume
2026-01-26T12:47:00-05:00,7.11,7.11,7.09,7.09,34391.0
2026-01-26T13:00:00-05:00,7.1,7.12,7.1,7.12,53441.0
2026-01-26T13:17:00-05:00,7.11,7.11,7.1,7.1,55776.0
2026-01-26T13:30:00-05:00,7.09,7.09,7.07,7.07,51637.0
2026-01-26T13:45:00-05:00,7.07,7.07,7.06,7.06,52578.0
2026-01-26T14:01:00-05:00,7.06,7.07,7.06,7.07,90018.0
2026-01-26T14:15:00-05:00,7.07,7.09,7.07,7.09,70821.0
2026-01-26T14:31:00-05:00,7.09,7.09,7.09,7.09,62008.0
2026-01-26T14:47:00-05:00,7.09,7.11,7.09,7.11,177048.0
2026-01-26T15:06:00-05:00,7.11,7.12,7.11,7.12,12900.0
2026-01-26T15:15:00-05:00,7.12,7.12,7.1,7.1,53440.0
2026-01-26T15:30:00-05:00,7.1,7.1,7.1,7.1,122100.0
