time,open,high,low,close,volume
2026-01-26T12:45:00-05:00,10.04,10.04,10.02,10.03,20439.0
2026-01-26T13:00:00-05:00,10.03,10.03,9.96,9.995,63506.0
2026-01-26T13:15:00-05:00,9.995,10.005,9.985,9.995,6844.0
2026-01-26T13:30:00-05:00,9.995,10.01,9.99,10.0,9212.0
2026-01-26T13:45:00-05:00,10.0,10.01,9.99,10.0,7831.0
2026-01-26T14:00:00-05:00,10.0,10.005,9.985,9.985,9627.0
2026-01-26T14:15:00-05:00,9.98,9.98,9.97,9.97,15537.0
2026-01-26T14:30:00-05:00,9.975,9.99,9.95,9.965,28053.0
2026-01-26T14:45:00-05:00,9.965,9.965,9.92,9.925,18585.0
2026-01-26T15:00:00-05:00,9.92,9.92,9.88,9.89,36257.0
2026-01-26T15:15:00-05:00,9.89,9.905,9.88,9.89,19365.0
2026-01-26T15:30:00-05:00,9.89,9.895,9.8,9.84,53017.0
