time,open,high,low,close,volume
2026-01-26T12:45:00-05:00,158.055,158.175,158.03,158.16,6160.0
2026-01-26T13:00:00-05:00,158.115,158.195,158.07,158.075,6064.0
2026-01-26T13:15:00-05:00,158.115,158.18,158.09,158.18,4491.0
2026-01-26T13:30:00-05:00,158.18,158.25,158.16,158.17,19635.0
2026-01-26T13:45:00-05:00,158.13,158.17,157.94,157.94,12350.0
2026-01-26T14:00:00-05:00,157.93,158.03,157.86,157.96,12967.0
2026-01-26T14:15:00-05:00,157.96,157.99,157.89,157.94,15949.0
2026-01-26T14:30:00-05:00,157.97,158.11,157.965,158.08,9577.0
2026-01-26T14:45:00-05:00,158.08,158.145,158.07,158.13,7780.0
2026-01-26T15:00:00-05:00,158.1,158.275,158.05,158.265,5339.0
2026-01-26T15:15:00-05:00,158.265,158.265,158.175,158.235,11809.0
2026-01-26T15:30:00-05:00,158.24,158.325,158.18,158.21,26593.0
